feature,importance
"Population age distribution (0-14 / 60+ years, %)_45.0/4.4",0.00018013829207816565
Energy supply per capita (Gigajoules)_93.1/66.7,0.00017987677840606038
International trade: Exports (million US$)_2389,0.00017976672596680326
"Population age distribution (0-14 / 60+ years, %)_14.2/26.5",0.00017917893038028637
Threatened species (number)_62.3,0.00017902544973639082
Threatened species (number)_1.9,0.0001786554066873534
Education: Primary gross enrol ratio (f/m per 100 pop)_83.4/81.7,0.00017858142064160182
"Pop using improved drinking water (urban/rural, %)_37.9/4.6",0.0001785391628815772
"Pop using improved drinking water (urban/rural, %)_77.9/70.8",0.00017836029797702125
Education: Secondary gross enrol ratio (f/m per 100 pop)_114.7/115.6,0.00017784374912342932
Refugees and others of concern to UNHCR (in thousands)_8.0,0.00017772567828709985
Education: Secondary gross enrol ratio (f/m per 100 pop)_119.1/119.9,0.00017771329768952803
International migrant stock (000/% of total pop)_3546.8/20.1,0.00017743874391746485
Education: Secondary gross enrol ratio (f/m per 100 pop)_49.1/50.2,0.0001773367529404544
Education: Tertiary gross enrol ratio (f/m per 100 pop)_4.2/5.4,0.000177291564421731
Threatened species (number)_46.5,0.0001772024897738674
Agricultural production index (2004-2006=100)_141,0.0001768194693590653
Infant mortality rate (per 1000 live births_8.2,0.0001767146720912166
Energy supply per capita (Gigajoules)_93.9/89.9,0.00017669743558266382
Energy supply per capita (Gigajoules)_95.7/...,0.00017632479739120336
Threatened species (number)_10.6,0.00017613716436677384
"Pop using improved drinking water (urban/rural, %)_34.1/11.8",0.0001760406979155252
Education: Secondary gross enrol ratio (f/m per 100 pop)_22.1/24.3,0.00017600313623885203
"Pop using improved drinking water (urban/rural, %)_95.5/78.4",0.00017593737828853643
Education: Secondary gross enrol ratio (f/m per 100 pop)_106.4/107.8,0.00017586325599446847
Education: Secondary gross enrol ratio (f/m per 100 pop)_39.5/57.4,0.00017581792075630542
Education: Primary gross enrol ratio (f/m per 100 pop)_100.0/100.3,0.00017573937850561515
International trade: Exports (million US$)_1202,0.00017567367702989726
"Population age distribution (0-14 / 60+ years, %)_33.5/7.9",0.0001754820662986658
Education: Secondary gross enrol ratio (f/m per 100 pop)_6.6/12.3,0.00017543813929582185
Education: Secondary gross enrol ratio (f/m per 100 pop)_97.4/96.0,0.00017511714525470228
Threatened species (number)_4.0,0.00017466341923453414
"Population age distribution (0-14 / 60+ years, %)_16.5/25.3",0.00017453316729456182
International trade: Exports (million US$)_7443,0.00017446112690539024
Education: Secondary gross enrol ratio (f/m per 100 pop)_84.5/78.8,0.00017410333230802184
Education: Primary gross enrol ratio (f/m per 100 pop)_100.4/156.9,0.0001736906185047783
Refugees and others of concern to UNHCR (in thousands)_5.9,0.00017332929632299195
Education: Secondary gross enrol ratio (f/m per 100 pop)_98.1/91.7,0.00017318387945781545
Education: Secondary gross enrol ratio (f/m per 100 pop)_103.8/101.6,0.0001728627976613484
Refugees and others of concern to UNHCR (in thousands)_28.8,0.00017251720562702446
"Population age distribution (0-14 / 60+ years, %)_28.0/7.6",0.0001723941514172948
Energy supply per capita (Gigajoules)_64.9/47.6,0.000172384819805614
Refugees and others of concern to UNHCR (in thousands)_30.7,0.00017232680029891374
Infant mortality rate (per 1000 live births_80.4,0.00017199320281021752
Agricultural production index (2004-2006=100)_91,0.0001716510513778027
Threatened species (number)_25.9,0.00017155609530684852
"Pop using improved drinking water (urban/rural, %)_97.5/96.7",0.0001713648372153657
Education: Primary gross enrol ratio (f/m per 100 pop)_139.9/144.0,0.0001712111345381618
"Population age distribution (0-14 / 60+ years, %)_33.0/7.3",0.0001710575632715485
International trade: Exports (million US$)_45627,0.00017072138342512477
International migrant stock (000/% of total pop)_13.8/1.5,0.00017055040769496638
Agricultural production index (2004-2006=100)_84,0.00017054039567314004
International migrant stock (000/% of total pop)_215.2/1.2,0.00017023460120770041
International migrant stock (000/% of total pop)_518.3/1.8,0.00016976996204230545
Refugees and others of concern to UNHCR (in thousands)_6.4,0.0001695826695127753
Education: Secondary gross enrol ratio (f/m per 100 pop)_43.5/52.9,0.00016951537906685513
Refugees and others of concern to UNHCR (in thousands)_27.3,0.0001693435328129073
Refugees and others of concern to UNHCR (in thousands)_2.5,0.0001691371688169297
Infant mortality rate (per 1000 live births_15.8,0.00016813265606314566
International trade: Exports (million US$)_1453,0.00016781672925638715
Threatened species (number)_19.0,0.0001674930009590889
Education: Secondary gross enrol ratio (f/m per 100 pop)_79.1/74.2,0.00016718606552949472
Education: Secondary gross enrol ratio (f/m per 100 pop)_40.5/44.5,0.00016717131837444012
International trade: Exports (million US$)_16798,0.0001670028864701855
Agricultural production index (2004-2006=100)_199,0.00016678211997947826
Infant mortality rate (per 1000 live births_36.8,0.0001664812684754085
"Pop using improved drinking water (urban/rural, %)_77.0/58.7",0.00016634520831167537
Infant mortality rate (per 1000 live births_12.6,0.00016624739741184305
Infant mortality rate (per 1000 live births_59.0,0.00016606855632649673
Education: Tertiary gross enrol ratio (f/m per 100 pop)_11.7/8.0,0.0001658800854635923
Education: Tertiary gross enrol ratio (f/m per 100 pop)_47.0/41.3,0.00016583570757937888
"Population age distribution (0-14 / 60+ years, %)_23.1/12.0",0.00016549307967166004
"Population age distribution (0-14 / 60+ years, %)_18.4/16.6",0.0001652275572572796
"Population age distribution (0-14 / 60+ years, %)_29.7/6.6",0.00016516183168744966
Infant mortality rate (per 1000 live births_4.7,0.0001650014357924161
Education: Primary gross enrol ratio (f/m per 100 pop)_106.8/111.4,0.00016490305726165653
Infant mortality rate (per 1000 live births_55.3,0.000164089826951731
Infant mortality rate (per 1000 live births_25.1,0.0001640465617931468
International migrant stock (000/% of total pop)_268.4/15.6,0.00016392025928956832
Education: Tertiary gross enrol ratio (f/m per 100 pop)_8.3/11.8,0.00016391091238779915
Energy supply per capita (Gigajoules)_98.5/95.0,0.00016387188954500062
International migrant stock (000/% of total pop)_344.1/1.3,0.000163327085124391
Education: Tertiary gross enrol ratio (f/m per 100 pop)_31.8/20.8,0.00016326373778115046
Education: Primary gross enrol ratio (f/m per 100 pop)_92.8/93.6,0.00016288741381825935
Energy supply per capita (Gigajoules)_99.6/99.7,0.0001628035312449024
International migrant stock (000/% of total pop)_1039.7/23.0,0.00016271651813429746
Threatened species (number)_26.0,0.00016267837397686874
Education: Secondary gross enrol ratio (f/m per 100 pop)_109.2/105.3,0.00016258669554929277
Threatened species (number)_57.9,0.00016255908241224817
Threatened species (number)_43.1,0.00016200631064480049
"Population age distribution (0-14 / 60+ years, %)_24.0/14.9",0.0001619246778731531
International trade: Exports (million US$)_104084,0.00016190169681959694
"Population age distribution (0-14 / 60+ years, %)_19.0/21.0",0.00016169196726979667
Agricultural production index (2004-2006=100)_86,0.00016088159919862635
International trade: Exports (million US$)_23414,0.0001608147414317023
"Pop using improved drinking water (urban/rural, %)_56.0/43.5",0.00016070696453265014
Education: Tertiary gross enrol ratio (f/m per 100 pop)_55.2/40.3,0.00016045346392585798
Infant mortality rate (per 1000 live births_64.8,0.00015993070857768703
International trade: Exports (million US$)_926,0.00015953159610707573
"Pop using improved drinking water (urban/rural, %)_92.0/92.0",0.00015915343127174232
Infant mortality rate (per 1000 live births_10.2,0.0001590790836535785
Education: Tertiary gross enrol ratio (f/m per 100 pop)_85.4/65.0,0.00015879049754319836
International migrant stock (000/% of total pop)_415.6/3.9,0.00015842518431952437
Education: Secondary gross enrol ratio (f/m per 100 pop)_100.6/95.9,0.00015797730428425354
Threatened species (number)_31.0,0.00015796077791191572
"Pop using improved drinking water (urban/rural, %)_42.4/10.1",0.0001578494274044907
Infant mortality rate (per 1000 live births_59.8,0.0001576536109904884
Refugees and others of concern to UNHCR (in thousands)_1054.2,0.0001575720969027793
"Pop using improved drinking water (urban/rural, %)_89.8/82.2",0.00015725594932465683
Refugees and others of concern to UNHCR (in thousands)_133.1,0.00015678660737910937
International trade: Exports (million US$)_13952,0.00015639296354717655
Threatened species (number)_47.2,0.00015611058166072183
Education: Primary gross enrol ratio (f/m per 100 pop)_82.9/80.5,0.0001557777001708513
Infant mortality rate (per 1000 live births_32.1,0.0001556869857643526
Education: Secondary gross enrol ratio (f/m per 100 pop)_78.2/80.3,0.00015558388948450059
International migrant stock (000/% of total pop)_704.7/3.9,0.00015554624077540756
"Population age distribution (0-14 / 60+ years, %)_13.5/29.4",0.00015552041306578926
Threatened species (number)_35.1,0.00015550217956730435
Education: Tertiary gross enrol ratio (f/m per 100 pop)_69.9/50.5,0.00015549481535845295
"Pop using improved drinking water (urban/rural, %)_97.8/98.6",0.0001554538660157768
Threatened species (number)_22.3,0.00015541183590266267
Refugees and others of concern to UNHCR (in thousands)_745.7,0.00015509067728140425
Energy supply per capita (Gigajoules)_99.7/99.7,0.00015449923031213828
Agricultural production index (2004-2006=100)_113,0.00015445687402050883
International migrant stock (000/% of total pop)_2514.2/8.3,0.00015432527415139567
Education: Secondary gross enrol ratio (f/m per 100 pop)_53.5/62.6,0.00015423098138321945
Education: Primary gross enrol ratio (f/m per 100 pop)_104.3/107.6,0.00015387464263010681
International migrant stock (000/% of total pop)_28.1/30.6,0.00015366702375351214
Refugees and others of concern to UNHCR (in thousands)_69.0,0.00015366621660868553
"Population age distribution (0-14 / 60+ years, %)_23.3/10.1",0.0001535405100126362
"Pop using improved drinking water (urban/rural, %)_52.0/6.3",0.00015319302255156972
International trade: Exports (million US$)_2066,0.0001531750720859454
Energy supply per capita (Gigajoules)_100.0/93.2,0.00015310465711880942
International trade: Exports (million US$)_11673,0.00015276379627126278
Infant mortality rate (per 1000 live births_2.2,0.00015265241925744154
Education: Primary gross enrol ratio (f/m per 100 pop)_106.9/112.8,0.00015257755942966181
"Pop using improved drinking water (urban/rural, %)_98.0/95.2",0.00015255311819655689
Energy supply per capita (Gigajoules)_98.1/88.4,0.00015229534617168235
"Population age distribution (0-14 / 60+ years, %)_35.5/5.7",0.00015181146491006982
Refugees and others of concern to UNHCR (in thousands)_238.6,0.00015173749538933314
Region_NorthernAmerica,0.00015173052648848412
Threatened species (number)_80.5,0.00015170776302963075
Energy supply per capita (Gigajoules)_98.2/84.6,0.00015146221653147775
International trade: Exports (million US$)_13648,0.00015078008871889146
Threatened species (number)_58.1,0.00015069833185491863
"Population age distribution (0-14 / 60+ years, %)_20.1/20.1",0.00015049898962780765
Threatened species (number)_31.1,0.00015035754861914962
Infant mortality rate (per 1000 live births_21.1,0.00015030572675818815
Refugees and others of concern to UNHCR (in thousands)_3.2,0.00015005834362412146
"Population age distribution (0-14 / 60+ years, %)_18.1/25.7",0.0001497550541558255
Agricultural production index (2004-2006=100)_143,0.0001495704634030758
Education: Tertiary gross enrol ratio (f/m per 100 pop)_20.3/12.4,0.00014942041186745094
Education: Primary gross enrol ratio (f/m per 100 pop)_100.6/102.7,0.00014926680129885323
International migrant stock (000/% of total pop)_10.8/1.3,0.00014925500246565682
Infant mortality rate (per 1000 live births_31.4,0.00014892337075957972
"Population age distribution (0-14 / 60+ years, %)_42.3/5.2",0.0001488274237877032
Infant mortality rate (per 1000 live births_13.2,0.0001484676399561914
International trade: Exports (million US$)_1458,0.0001479717799544311
Education: Tertiary gross enrol ratio (f/m per 100 pop)_4.1/9.6,0.00014785744770003377
Education: Primary gross enrol ratio (f/m per 100 pop)_108.4/109.3,0.00014783482801667796
"Pop using improved drinking water (urban/rural, %)_62.6/28.5",0.0001477107246285094
Threatened species (number)_60.1,0.00014750894354358847
International trade: Exports (million US$)_7509,0.00014732864614713583
Education: Tertiary gross enrol ratio (f/m per 100 pop)_57.3/40.5,0.00014722332265123503
Education: Tertiary gross enrol ratio (f/m per 100 pop)_113.7/114.0,0.00014720245665828506
Threatened species (number)_1.0,0.0001471639864904905
Agricultural production index (2004-2006=100)_90,0.00014703258633700427
International migrant stock (000/% of total pop)_1422.8/0.9,0.00014691377178879236
Infant mortality rate (per 1000 live births_32.8,0.00014680907448405908
Threatened species (number)_73.1,0.0001467937810420022
"Pop using improved drinking water (urban/rural, %)_100.0/...",0.00014662951000779344
Education: Tertiary gross enrol ratio (f/m per 100 pop)_6.1/13.7,0.00014648588804975213
Education: Secondary gross enrol ratio (f/m per 100 pop)_129.6/130.0,0.00014643960100895124
Education: Primary gross enrol ratio (f/m per 100 pop)_83.9/86.9,0.0001464061509127196
Infant mortality rate (per 1000 live births_49.8,0.00014636116298205335
Education: Primary gross enrol ratio (f/m per 100 pop)_88.0/114.6,0.00014594912211514082
Education: Tertiary gross enrol ratio (f/m per 100 pop)_11.8/14.3,0.000145930250016534
Education: Primary gross enrol ratio (f/m per 100 pop)_66.8/77.9,0.0001459249534417217
Refugees and others of concern to UNHCR (in thousands)_70.2,0.00014576605028352328
Refugees and others of concern to UNHCR (in thousands)_25.7,0.00014566983177531122
Education: Secondary gross enrol ratio (f/m per 100 pop)_95.9/93.5,0.0001456201732591352
Education: Tertiary gross enrol ratio (f/m per 100 pop)_8.2/10.4,0.0001453731631494524
"Population age distribution (0-14 / 60+ years, %)_28.5/9.9",0.0001451671138883533
Threatened species (number)_8.5,0.0001449098744933996
Infant mortality rate (per 1000 live births_2.5,0.00014489496647529458
"Population age distribution (0-14 / 60+ years, %)_41.7/5.1",0.0001445710446481214
"Population age distribution (0-14 / 60+ years, %)_13.5/20.1",0.00014374355567943784
"Population age distribution (0-14 / 60+ years, %)_21.8/4.0",0.00014345634601940885
Education: Secondary gross enrol ratio (f/m per 100 pop)_41.0/45.8,0.00014275633459903366
Education: Primary gross enrol ratio (f/m per 100 pop)_100.7/100.5,0.0001421582559670243
"Pop using improved drinking water (urban/rural, %)_31.4/6.5",0.00014201158795802037
Energy supply per capita (Gigajoules)_81.6/56.8,0.0001418664352376111
International trade: Exports (million US$)_74111,0.00014186323317381402
"Pop using improved drinking water (urban/rural, %)_97.5/98.3",0.00014153044673331918
Agricultural production index (2004-2006=100)_105,0.00014149089756273624
Education: Primary gross enrol ratio (f/m per 100 pop)_79.8/107.3,0.00014116432271432902
"Population age distribution (0-14 / 60+ years, %)_28.2/6.6",0.00014114181549590226
Education: Primary gross enrol ratio (f/m per 100 pop)_98.6/97.3,0.00014110943332414804
Education: Secondary gross enrol ratio (f/m per 100 pop)_67.4/59.8,0.00014097774457184193
Energy supply per capita (Gigajoules)_97.8/92.3,0.00014087397296592754
Education: Primary gross enrol ratio (f/m per 100 pop)_113.8/116.8,0.0001405525771857301
"Pop using improved drinking water (urban/rural, %)_61.5/55.0",0.0001402915899787991
International migrant stock (000/% of total pop)_12.6/1.6,0.000139747695928177
Threatened species (number)_68.5,0.0001395942596014128
Threatened species (number)_22.1,0.00013947784597657348
Infant mortality rate (per 1000 live births_25.0,0.00013946881210040468
Energy supply per capita (Gigajoules)_99.9/99.1,0.00013943118169251563
International trade: Exports (million US$)_61,0.00013942988650012328
"Pop using improved drinking water (urban/rural, %)_96.6/92.6",0.00013933561965353194
International migrant stock (000/% of total pop)_59.3/15.3,0.00013862369368875855
Threatened species (number)_43.7,0.00013836180406843373
Threatened species (number)_16.6,0.00013803930043191658
Education: Secondary gross enrol ratio (f/m per 100 pop)_91.7/80.8,0.00013759696341646984
Energy supply per capita (Gigajoules)_75.4/28.2,0.00013742107304887065
Energy supply per capita (Gigajoules)_95.5/75.8,0.0001372892618765443
Infant mortality rate (per 1000 live births_67.5,0.0001371580564214865
"Population age distribution (0-14 / 60+ years, %)_50.2/4.2",0.00013701236901949643
Education: Secondary gross enrol ratio (f/m per 100 pop)_92.7/84.4,0.00013690295974434717
Energy supply per capita (Gigajoules)_91.4/69.2,0.00013677274025243895
"Pop using improved drinking water (urban/rural, %)_49.3/30.8",0.00013636754520889472
Education: Tertiary gross enrol ratio (f/m per 100 pop)_24.0/33.6,0.0001363082294610968
Infant mortality rate (per 1000 live births_11.2,0.00013629460170912425
"Population age distribution (0-14 / 60+ years, %)_30.2/6.9",0.0001362108595684618
Energy supply per capita (Gigajoules)_99.5/91.2,0.000135387603390241
Agricultural production index (2004-2006=100)_66,0.00013528828703390574
International migrant stock (000/% of total pop)_1082.9/11.4,0.00013503261547110409
International trade: Exports (million US$)_63581,0.00013491890718137734
International trade: Exports (million US$)_59884,0.00013435254111485818
International migrant stock (000/% of total pop)_74.0/0.5,0.00013425340508234183
Education: Tertiary gross enrol ratio (f/m per 100 pop)_25.2/18.1,0.00013397609411551796
Education: Tertiary gross enrol ratio (f/m per 100 pop)_24.0/15.6,0.00013394608951911708
Education: Primary gross enrol ratio (f/m per 100 pop)_116.9/116.8,0.00013390249495108606
Refugees and others of concern to UNHCR (in thousands)_86.7,0.0001336969829470024
Energy supply per capita (Gigajoules)_97.5/93.0,0.00013366065165331463
"Pop using improved drinking water (urban/rural, %)_72.3/47.5",0.00013364876281384637
Refugees and others of concern to UNHCR (in thousands)_32.6,0.00013359395270817265
Education: Tertiary gross enrol ratio (f/m per 100 pop)_82.6/54.2,0.0001335009422462138
Energy supply per capita (Gigajoules)_72.0/46.5,0.00013314859574606712
International trade: Exports (million US$)_1437,0.00013297934622901893
International migrant stock (000/% of total pop)_21.0/55.8,0.00013295873462238918
"Population age distribution (0-14 / 60+ years, %)_39.8/4.9",0.00013291802804571562
Education: Secondary gross enrol ratio (f/m per 100 pop)_99.4/103.0,0.00013275578210068106
International trade: Exports (million US$)_622,0.0001325481234643857
International migrant stock (000/% of total pop)_491.6/0.5,0.0001324835596310788
Education: Secondary gross enrol ratio (f/m per 100 pop)_41.5/43.9,0.0001324521149609006
International migrant stock (000/% of total pop)_82.5/13.2,0.00013233623483271896
"Pop using improved drinking water (urban/rural, %)_97.5/69.9",0.0001316580750493931
International migrant stock (000/% of total pop)_49.9/3.7,0.00013164416636131157
Infant mortality rate (per 1000 live births_5.5,0.0001315295002597817
Education: Primary gross enrol ratio (f/m per 100 pop)_101.9/101.7,0.00013146361380174344
International trade: Exports (million US$)_145503,0.0001312003097680874
Education: Secondary gross enrol ratio (f/m per 100 pop)_65.8/66.2,0.00013013895255367398
Energy supply per capita (Gigajoules)_96.5/64.1,0.00012999236526065625
Refugees and others of concern to UNHCR (in thousands)_727.1,0.00012978695690069896
"Population age distribution (0-14 / 60+ years, %)_14.3/26.0",0.0001295389918877216
Threatened species (number)_33.8,0.00012927125948023691
Infant mortality rate (per 1000 live births_65.8,0.00012903023430845385
"Population age distribution (0-14 / 60+ years, %)_14.1/23.4",0.00012894062393492247
Education: Secondary gross enrol ratio (f/m per 100 pop)_92.5/98.8,0.00012879462514798787
Refugees and others of concern to UNHCR (in thousands)_9.2,0.00012814703868563052
Energy supply per capita (Gigajoules)_99.4/98.2,0.00012801178206364378
Threatened species (number)_42.7,0.00012783728403718524
Energy supply per capita (Gigajoules)_84.9/47.8,0.00012765656834154624
Agricultural production index (2004-2006=100)_134,0.00012705660338906745
Education: Primary gross enrol ratio (f/m per 100 pop)_101.2/101.5,0.00012699768315314257
Education: Primary gross enrol ratio (f/m per 100 pop)_92.6/93.9,0.00012690547421620083
Education: Primary gross enrol ratio (f/m per 100 pop)_110.9/108.9,0.00012670125222566226
International trade: Exports (million US$)_461529,0.00012665356857295942
Threatened species (number)_25.4,0.0001260274050433132
Refugees and others of concern to UNHCR (in thousands)_84.2,0.00012570458001253494
Education: Tertiary gross enrol ratio (f/m per 100 pop)_3.4/4.5,0.00012555381081952741
International trade: Exports (million US$)_2118981,0.00012554253058950297
International migrant stock (000/% of total pop)_6.7/9.2,0.00012541453475287196
International trade: Exports (million US$)_195613,0.000125371465022575
Education: Primary gross enrol ratio (f/m per 100 pop)_98.7/99.3,0.00012519425392145615
Threatened species (number)_55.8,0.0001250994262266217
Threatened species (number)_62.0,0.00012508301223639062
Threatened species (number)_48.1,0.000125075102787138
International migrant stock (000/% of total pop)_572.5/10.1,0.0001248337866499436
Education: Tertiary gross enrol ratio (f/m per 100 pop)_102.9/63.5,0.00012448956590522273
"Population age distribution (0-14 / 60+ years, %)_46.4/4.4",0.00012387444311703243
"Pop using improved drinking water (urban/rural, %)_86.7/77.7",0.00012376531112805913
Threatened species (number)_11.7,0.0001236966595566511
International trade: Exports (million US$)_703,0.00012368107801888448
Education: Tertiary gross enrol ratio (f/m per 100 pop)_75.5/54.6,0.00012357902187717904
Education: Tertiary gross enrol ratio (f/m per 100 pop)_1.1/5.7,0.0001234764606003241
International trade: Exports (million US$)_8494,0.00012345655064370742
Education: Primary gross enrol ratio (f/m per 100 pop)_116.0/116.7,0.00012343611261705066
Education: Secondary gross enrol ratio (f/m per 100 pop)_117.3/121.0,0.0001232990973073574
"Population age distribution (0-14 / 60+ years, %)_41.6/4.6",0.0001226457122240071
Education: Primary gross enrol ratio (f/m per 100 pop)_128.2/127.0,0.00012251009254586587
International migrant stock (000/% of total pop)_12.8/13.3,0.00012222828678591313
Infant mortality rate (per 1000 live births_60.2,0.00012219815647296898
"Pop using improved drinking water (urban/rural, %)_98.3/85.5",0.00012193428969986306
Education: Primary gross enrol ratio (f/m per 100 pop)_98.1/97.8,0.00012169108795256462
Education: Primary gross enrol ratio (f/m per 100 pop)_114.8/117.2,0.00012165013175666428
Threatened species (number)_45.3,0.00012148093518146576
International trade: Exports (million US$)_6969,0.00012112670084772747
"Population age distribution (0-14 / 60+ years, %)_40.5/4.3",0.00012093773635194446
Education: Secondary gross enrol ratio (f/m per 100 pop)_72.2/67.1,0.00012066875860843276
Education: Primary gross enrol ratio (f/m per 100 pop)_100.0/103.3,0.00011995518429887629
Refugees and others of concern to UNHCR (in thousands)_4.7,0.00011992041504668593
International trade: Exports (million US$)_636,0.00011957109919925589
International migrant stock (000/% of total pop)_51.1/6.6,0.00011934812065098905
Infant mortality rate (per 1000 live births_6.0,0.00011900077128593505
Energy supply per capita (Gigajoules)_99.4/85.6,0.00011888582493670456
Agricultural production index (2004-2006=100)_155,0.0001185649515780218
Education: Tertiary gross enrol ratio (f/m per 100 pop)_2.4/7.7,0.0001184598530152327
Education: Secondary gross enrol ratio (f/m per 100 pop)_53.5/57.8,0.00011839267234151452
"Pop using improved drinking water (urban/rural, %)_98.6/98.9",0.00011829352994547406
Education: Tertiary gross enrol ratio (f/m per 100 pop)_30.0/29.9,0.00011829178545337658
International migrant stock (000/% of total pop)_807.4/9.1,0.00011817901840039814
"Population age distribution (0-14 / 60+ years, %)_23.4/6.3",0.00011797785201646638
Agricultural production index (2004-2006=100)_154,0.00011790142627732463
"Pop using improved drinking water (urban/rural, %)_86.6/63.7",0.0001177196487201074
International trade: Exports (million US$)_4917,0.00011758891829819108
"Pop using improved drinking water (urban/rural, %)_60.8/27.5",0.00011699808295386504
Agricultural production index (2004-2006=100)_69,0.00011681303734097927
Education: Secondary gross enrol ratio (f/m per 100 pop)_14.0/30.7,0.00011670012710699982
Threatened species (number)_42.3,0.00011661450382538195
Education: Secondary gross enrol ratio (f/m per 100 pop)_36.8/45.6,0.00011647592407006122
Education: Tertiary gross enrol ratio (f/m per 100 pop)_3.6/7.1,0.00011634373364358297
Threatened species (number)_26.2,0.0001153764509406812
Infant mortality rate (per 1000 live births_34.1,0.00011516826052107375
"Population age distribution (0-14 / 60+ years, %)_32.9/6.3",0.00011514328658078325
Energy supply per capita (Gigajoules)_85.6/69.4,0.00011513561042537842
Education: Secondary gross enrol ratio (f/m per 100 pop)_92.4/90.5,0.00011476455194890843
International migrant stock (000/% of total pop)_749.5/1.9,0.00011427259729546
Threatened species (number)_88.4,0.00011391289418987877
International trade: Exports (million US$)_1753,0.00011370454614611892
Energy supply per capita (Gigajoules)_73.2/53.3,0.00011317746438305743
"Population age distribution (0-14 / 60+ years, %)_18.9/13.7",0.00011296075020678137
Education: Primary gross enrol ratio (f/m per 100 pop)_104.4/107.2,0.00011231651036267161
"Population age distribution (0-14 / 60+ years, %)_21.6/19.1",0.00011229734641911912
Education: Primary gross enrol ratio (f/m per 100 pop)_95.7/98.5,0.00011202638550763444
"Pop using improved drinking water (urban/rural, %)_22.8/6.9",0.00011161089389069617
Education: Tertiary gross enrol ratio (f/m per 100 pop)_31.1/15.1,0.0001112285149025069
"Population age distribution (0-14 / 60+ years, %)_26.4/10.4",0.00011111977559106205
International migrant stock (000/% of total pop)_12005.7/14.9,0.00011103881160965175
Education: Primary gross enrol ratio (f/m per 100 pop)_94.2/93.1,0.00011073437806250272
Infant mortality rate (per 1000 live births_7.2,0.0001107001742193273
Infant mortality rate (per 1000 live births_19.3,0.00011053471075441565
International migrant stock (000/% of total pop)_40.3/0.7,0.00011046973680272494
Education: Secondary gross enrol ratio (f/m per 100 pop)_86.0/85.7,0.00011041282529657626
"Pop using improved drinking water (urban/rural, %)_97.5/96.6",0.00011034169526870993
Education: Tertiary gross enrol ratio (f/m per 100 pop)_59.9/51.5,0.00010991324046607368
International migrant stock (000/% of total pop)_276.8/3.8,0.00010987664422345508
International trade: Exports (million US$)_51,0.0001097998995470472
International migrant stock (000/% of total pop)_12.8/6.9,0.00010977145942055077
Education: Tertiary gross enrol ratio (f/m per 100 pop)_34.6/20.1,0.00010950737735891145
"Population age distribution (0-14 / 60+ years, %)_16.4/25.0",0.00010906920563058264
"Population age distribution (0-14 / 60+ years, %)_44.0/4.3",0.00010896685885188707
Education: Secondary gross enrol ratio (f/m per 100 pop)_103.0/102.0,0.00010842156957890155
Energy supply per capita (Gigajoules)_78.2/47.0,0.00010818370344376993
Energy supply per capita (Gigajoules)_66.4/59.2,0.00010811016981768745
Threatened species (number)_0.4,0.00010793331802924603
Education: Primary gross enrol ratio (f/m per 100 pop)_105.1/102.8,0.00010761591471051297
Education: Primary gross enrol ratio (f/m per 100 pop)_103.6/101.1,0.00010754760900682784
Education: Secondary gross enrol ratio (f/m per 100 pop)_28.1/32.9,0.00010750988166416776
Infant mortality rate (per 1000 live births_76.3,0.00010747575424734733
International trade: Exports (million US$)_189414,0.00010696308601913725
"Population age distribution (0-14 / 60+ years, %)_35.9/6.4",0.00010674017931078373
Refugees and others of concern to UNHCR (in thousands)_308.6,0.0001063884046591584
Agricultural production index (2004-2006=100)_140,0.00010632984451397353
Refugees and others of concern to UNHCR (in thousands)_252.6,0.00010608782467742383
Energy supply per capita (Gigajoules)_94.0/87.3,0.00010601123640597174
Refugees and others of concern to UNHCR (in thousands)_33.7,0.00010594630156383404
Education: Secondary gross enrol ratio (f/m per 100 pop)_79.6/74.1,0.00010564735049299671
Education: Tertiary gross enrol ratio (f/m per 100 pop)_15.2/19.7,0.00010562326725347098
Energy supply per capita (Gigajoules)_92.9/67.3,0.00010547142672381523
"Pop using improved drinking water (urban/rural, %)_65.4/33.8",0.00010505731890165649
Education: Primary gross enrol ratio (f/m per 100 pop)_111.6/115.4,0.00010496772440622965
International migrant stock (000/% of total pop)_15.9/0.3,0.00010476610435446423
Refugees and others of concern to UNHCR (in thousands)_21.8,0.00010425257187661725
Education: Secondary gross enrol ratio (f/m per 100 pop)_47.1/48.1,0.0001036427902475449
"Pop using improved drinking water (urban/rural, %)_92.8/82.3",0.00010361267572985614
Infant mortality rate (per 1000 live births_4.5,0.00010356607282301051
"Population age distribution (0-14 / 60+ years, %)_16.4/19.6",0.0001035174577543354
"Pop using improved drinking water (urban/rural, %)_98.2/94.2",0.00010336156317678617
International migrant stock (000/% of total pop)_138.2/3.4,0.00010311598863848201
International migrant stock (000/% of total pop)_34.5/12.1,0.00010270313307608234
"Pop using improved drinking water (urban/rural, %)_43.8/48.6",0.00010269410226574
Infant mortality rate (per 1000 live births_18.8,0.00010266376784093446
Energy supply per capita (Gigajoules)_99.4/98.9,0.00010215004704173307
"Population age distribution (0-14 / 60+ years, %)_41.2/4.2",0.00010201923368435428
International trade: Exports (million US$)_55658,0.00010194264924676462
"Pop using improved drinking water (urban/rural, %)_96.8/95.7",0.00010192680729367696
Education: Primary gross enrol ratio (f/m per 100 pop)_104.2/104.2,0.00010150756908722937
